2024-05-30 11:08:36.4668 | INFO | Job_Finder.Program | Hello 
2024-05-30 12:10:47.9363 | INFO | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Route matched with {action = "Registration", controller = "CLRegistration"}. Executing controller action with signature Microsoft.AspNetCore.Mvc.IActionResult Registration(Job_Finder.Model.DTO.DtoUSR01) on controller Job_Finder.Controllers.CLRegistrationController (Job_Finder). 
2024-05-30 12:10:47.9443 | INFO | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Executing action method Job_Finder.Controllers.CLRegistrationController.Registration (Job_Finder) - Validation state: Valid 
2024-05-30 12:11:09.1382 | INFO | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Executed action method Job_Finder.Controllers.CLRegistrationController.Registration (Job_Finder), returned result Microsoft.AspNetCore.Mvc.OkObjectResult in 21186.1474ms. 
2024-05-30 12:11:09.1482 | INFO | Microsoft.AspNetCore.Mvc.Infrastructure.ObjectResultExecutor | Executing OkObjectResult, writing value of type 'Job_Finder.Model.Response'. 
2024-05-30 12:11:09.2250 | INFO | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Executed action Job_Finder.Controllers.CLRegistrationController.Registration (Job_Finder) in 21286.4548ms 
2024-05-30 12:11:09.2250 | INFO | Microsoft.AspNetCore.Routing.EndpointMiddleware | Executed endpoint 'Job_Finder.Controllers.CLRegistrationController.Registration (Job_Finder)' 
2024-05-30 12:11:09.2250 | INFO | Microsoft.AspNetCore.Hosting.Diagnostics | Request finished HTTP/2 POST https://localhost:7170/api/CLRegistration/Registration application/json-patch+json 115 - 200 68 application/json;+charset=utf-8 21287.7368ms 
2024-05-30 12:22:08.5163 | INFO | Job_Finder.Program | Hello 
2024-05-30 12:22:12.3372 | INFO | Microsoft.AspNetCore.Hosting.Diagnostics | Request starting HTTP/2 GET https://localhost:7170/swagger/index.html - - 
2024-05-30 12:22:13.0081 | INFO | Microsoft.AspNetCore.Hosting.Diagnostics | Request finished HTTP/2 GET https://localhost:7170/swagger/index.html - - - 200 - text/html;charset=utf-8 675.8226ms 
2024-05-30 12:22:13.0081 | INFO | Microsoft.AspNetCore.Hosting.Diagnostics | Request starting HTTP/2 GET https://localhost:7170/_framework/aspnetcore-browser-refresh.js - - 
2024-05-30 12:22:13.0160 | INFO | Microsoft.AspNetCore.Hosting.Diagnostics | Request finished HTTP/2 GET https://localhost:7170/_framework/aspnetcore-browser-refresh.js - - - 200 11990 application/javascript;+charset=utf-8 6.1012ms 
2024-05-30 12:22:13.0160 | INFO | Microsoft.AspNetCore.Hosting.Diagnostics | Request starting HTTP/2 GET https://localhost:7170/_vs/browserLink - - 
2024-05-30 12:22:13.1560 | INFO | Microsoft.AspNetCore.Hosting.Diagnostics | Request finished HTTP/2 GET https://localhost:7170/_vs/browserLink - - - 200 - text/javascript;+charset=UTF-8 140.8999ms 
2024-05-30 12:22:13.4232 | INFO | Microsoft.AspNetCore.Hosting.Diagnostics | Request starting HTTP/2 GET https://localhost:7170/swagger/v1/swagger.json - - 
2024-05-30 12:22:14.0494 | INFO | Microsoft.AspNetCore.Hosting.Diagnostics | Request finished HTTP/2 GET https://localhost:7170/swagger/v1/swagger.json - - - 200 - application/json;charset=utf-8 626.9365ms 
2024-05-30 12:23:26.4704 | INFO | Microsoft.AspNetCore.Hosting.Diagnostics | Request starting HTTP/2 POST https://localhost:7170/api/CLRegistration/Registration application/json-patch+json 118 
2024-05-30 12:23:26.5509 | INFO | Microsoft.AspNetCore.Routing.EndpointMiddleware | Executing endpoint 'Job_Finder.Controllers.CLRegistrationController.Registration (Job_Finder)' 
2024-05-30 12:23:26.5957 | INFO | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Route matched with {action = "Registration", controller = "CLRegistration"}. Executing controller action with signature Microsoft.AspNetCore.Mvc.IActionResult Registration(Job_Finder.Model.DTO.DtoUSR01) on controller Job_Finder.Controllers.CLRegistrationController (Job_Finder). 
2024-05-30 12:23:26.7559 | INFO | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Executing action method Job_Finder.Controllers.CLRegistrationController.Registration (Job_Finder) - Validation state: Valid 
2024-05-30 12:23:29.5940 | INFO | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Executed action Job_Finder.Controllers.CLRegistrationController.Registration (Job_Finder) in 2988.8981ms 
2024-05-30 12:23:29.5940 | INFO | Microsoft.AspNetCore.Routing.EndpointMiddleware | Executed endpoint 'Job_Finder.Controllers.CLRegistrationController.Registration (Job_Finder)' 
2024-05-30 12:23:29.8672 | INFO | Microsoft.AspNetCore.Hosting.Diagnostics | Request finished HTTP/2 POST https://localhost:7170/api/CLRegistration/Registration application/json-patch+json 118 - 500 - text/plain;+charset=utf-8 3401.7842ms 
2024-05-30 12:26:32.0073 | INFO | Job_Finder.Program | Hello 
2024-05-30 12:26:35.2677 | INFO | Microsoft.AspNetCore.Hosting.Diagnostics | Request starting HTTP/2 GET https://localhost:7170/swagger/index.html - - 
2024-05-30 12:26:35.6781 | INFO | Microsoft.AspNetCore.Hosting.Diagnostics | Request starting HTTP/2 GET https://localhost:7170/_framework/aspnetcore-browser-refresh.js - - 
2024-05-30 12:26:35.6781 | INFO | Microsoft.AspNetCore.Hosting.Diagnostics | Request starting HTTP/2 GET https://localhost:7170/_vs/browserLink - - 
2024-05-30 12:26:35.6781 | INFO | Microsoft.AspNetCore.Hosting.Diagnostics | Request finished HTTP/2 GET https://localhost:7170/swagger/index.html - - - 200 - text/html;charset=utf-8 423.6509ms 
2024-05-30 12:26:35.6911 | INFO | Microsoft.AspNetCore.Hosting.Diagnostics | Request finished HTTP/2 GET https://localhost:7170/_framework/aspnetcore-browser-refresh.js - - - 200 11990 application/javascript;+charset=utf-8 3.2015ms 
2024-05-30 12:26:35.9160 | INFO | Microsoft.AspNetCore.Hosting.Diagnostics | Request finished HTTP/2 GET https://localhost:7170/_vs/browserLink - - - 200 - text/javascript;+charset=UTF-8 235.4326ms 
2024-05-30 12:26:36.1287 | INFO | Microsoft.AspNetCore.Hosting.Diagnostics | Request starting HTTP/2 GET https://localhost:7170/swagger/v1/swagger.json - - 
2024-05-30 12:26:36.7352 | INFO | Microsoft.AspNetCore.Hosting.Diagnostics | Request finished HTTP/2 GET https://localhost:7170/swagger/v1/swagger.json - - - 200 - application/json;charset=utf-8 607.2658ms 
2024-05-30 12:27:03.4913 | INFO | Microsoft.AspNetCore.Hosting.Diagnostics | Request starting HTTP/2 POST https://localhost:7170/api/CLRegistration/Registration application/json-patch+json 118 
2024-05-30 12:27:03.5381 | INFO | Microsoft.AspNetCore.Routing.EndpointMiddleware | Executing endpoint 'Job_Finder.Controllers.CLRegistrationController.Registration (Job_Finder)' 
2024-05-30 12:27:03.5753 | INFO | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Route matched with {action = "Registration", controller = "CLRegistration"}. Executing controller action with signature Microsoft.AspNetCore.Mvc.IActionResult Registration(Job_Finder.Model.DTO.DtoUSR01) on controller Job_Finder.Controllers.CLRegistrationController (Job_Finder). 
2024-05-30 12:27:03.6609 | INFO | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Executing action method Job_Finder.Controllers.CLRegistrationController.Registration (Job_Finder) - Validation state: Valid 
2024-05-30 12:27:07.0224 | INFO | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Executed action method Job_Finder.Controllers.CLRegistrationController.Registration (Job_Finder), returned result Microsoft.AspNetCore.Mvc.OkObjectResult in 3352.9469ms. 
2024-05-30 12:27:07.0224 | INFO | Microsoft.AspNetCore.Mvc.Infrastructure.ObjectResultExecutor | Executing OkObjectResult, writing value of type 'Job_Finder.Model.Response'. 
2024-05-30 12:27:07.2554 | INFO | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Executed action Job_Finder.Controllers.CLRegistrationController.Registration (Job_Finder) in 3672.2197ms 
2024-05-30 12:27:07.2554 | INFO | Microsoft.AspNetCore.Routing.EndpointMiddleware | Executed endpoint 'Job_Finder.Controllers.CLRegistrationController.Registration (Job_Finder)' 
2024-05-30 12:27:07.2554 | INFO | Microsoft.AspNetCore.Hosting.Diagnostics | Request finished HTTP/2 POST https://localhost:7170/api/CLRegistration/Registration application/json-patch+json 118 - 200 68 application/json;+charset=utf-8 3761.4687ms 
