2024-05-03 09:53:02.0602 | INFO | Job_Finder.Program | Hello 
2024-05-03 09:53:15.9971 | INFO | Microsoft.AspNetCore.Hosting.Diagnostics | Request starting HTTP/2 GET https://localhost:7170/swagger/index.html - - 
2024-05-03 09:53:17.1577 | INFO | Microsoft.AspNetCore.Hosting.Diagnostics | Request finished HTTP/2 GET https://localhost:7170/swagger/index.html - - - 200 - text/html;charset=utf-8 1143.9722ms 
2024-05-03 09:53:17.3139 | INFO | Microsoft.AspNetCore.Hosting.Diagnostics | Request starting HTTP/2 GET https://localhost:7170/_vs/browserLink - - 
2024-05-03 09:53:17.3139 | INFO | Microsoft.AspNetCore.Hosting.Diagnostics | Request starting HTTP/2 GET https://localhost:7170/_framework/aspnetcore-browser-refresh.js - - 
2024-05-03 09:53:17.3306 | INFO | Microsoft.AspNetCore.Hosting.Diagnostics | Request finished HTTP/2 GET https://localhost:7170/_framework/aspnetcore-browser-refresh.js - - - 200 11990 application/javascript;+charset=utf-8 20.2331ms 
2024-05-03 09:53:17.4323 | INFO | Microsoft.AspNetCore.Hosting.Diagnostics | Request finished HTTP/2 GET https://localhost:7170/_vs/browserLink - - - 200 - text/javascript;+charset=UTF-8 129.8875ms 
2024-05-03 09:53:17.5283 | INFO | Microsoft.AspNetCore.Hosting.Diagnostics | Request starting HTTP/2 GET https://localhost:7170/swagger/v1/swagger.json - - 
2024-05-03 09:53:18.3994 | INFO | Microsoft.AspNetCore.Hosting.Diagnostics | Request finished HTTP/2 GET https://localhost:7170/swagger/v1/swagger.json - - - 200 - application/json;charset=utf-8 860.3658ms 
2024-05-03 09:55:01.8214 | INFO | Microsoft.AspNetCore.Hosting.Diagnostics | Request starting HTTP/2 POST https://localhost:7170/api/CLJOS01/AddJobSeeker multipart/form-data;+boundary=----WebKitFormBoundary03h7ObWBr6DuhnYF 2970 
2024-05-03 09:55:02.0490 | INFO | Microsoft.AspNetCore.Routing.EndpointMiddleware | Executing endpoint 'Job_Finder.Controllers.CLJOS01Controller.AddJobSeeker (Job_Finder)' 
2024-05-03 09:55:02.1071 | INFO | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Route matched with {action = "AddJobSeeker", controller = "CLJOS01"}. Executing controller action with signature Microsoft.AspNetCore.Mvc.IActionResult AddJobSeeker(Job_Finder.Model.DTO.DtoJOS01) on controller Job_Finder.Controllers.CLJOS01Controller (Job_Finder). 
2024-05-03 09:55:09.8458 | INFO | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Executing action method Job_Finder.Controllers.CLJOS01Controller.AddJobSeeker (Job_Finder) - Validation state: Valid 
2024-05-03 09:55:42.0917 | INFO | Job_Finder.Controllers.CLJOS01Controller | AddJobeeker Method Called. 
2024-05-03 10:10:17.2345 | INFO | Job_Finder.Program | Hello 
2024-05-03 10:11:10.3754 | INFO | Job_Finder.Program | Hello 
2024-05-03 10:11:22.1595 | INFO | Microsoft.AspNetCore.Hosting.Diagnostics | Request starting HTTP/2 GET https://localhost:7170/swagger/index.html - - 
2024-05-03 10:11:23.3883 | INFO | Microsoft.AspNetCore.Hosting.Diagnostics | Request finished HTTP/2 GET https://localhost:7170/swagger/index.html - - - 200 - text/html;charset=utf-8 1231.9757ms 
2024-05-03 10:11:23.4840 | INFO | Microsoft.AspNetCore.Hosting.Diagnostics | Request starting HTTP/2 GET https://localhost:7170/_framework/aspnetcore-browser-refresh.js - - 
2024-05-03 10:11:23.5326 | INFO | Microsoft.AspNetCore.Hosting.Diagnostics | Request starting HTTP/2 GET https://localhost:7170/_vs/browserLink - - 
2024-05-03 10:11:23.6100 | INFO | Microsoft.AspNetCore.Hosting.Diagnostics | Request finished HTTP/2 GET https://localhost:7170/_framework/aspnetcore-browser-refresh.js - - - 200 11990 application/javascript;+charset=utf-8 125.8805ms 
2024-05-03 10:11:23.6547 | INFO | Microsoft.AspNetCore.Hosting.Diagnostics | Request finished HTTP/2 GET https://localhost:7170/_vs/browserLink - - - 200 - text/javascript;+charset=UTF-8 126.0893ms 
2024-05-03 10:11:23.7228 | INFO | Microsoft.AspNetCore.Hosting.Diagnostics | Request starting HTTP/2 GET https://localhost:7170/swagger/v1/swagger.json - - 
2024-05-03 10:11:24.1415 | INFO | Microsoft.AspNetCore.Hosting.Diagnostics | Request finished HTTP/2 GET https://localhost:7170/swagger/v1/swagger.json - - - 200 - application/json;charset=utf-8 411.9025ms 
2024-05-03 10:12:31.3419 | INFO | Microsoft.AspNetCore.Hosting.Diagnostics | Request starting HTTP/2 POST https://localhost:7170/api/CLJOS01/AddJobSeeker multipart/form-data;+boundary=----WebKitFormBoundaryjfM5tZBev9pDBftD 2896 
2024-05-03 10:12:32.8019 | INFO | Microsoft.AspNetCore.Routing.EndpointMiddleware | Executing endpoint 'Job_Finder.Controllers.CLJOS01Controller.AddJobSeeker (Job_Finder)' 
2024-05-03 10:12:32.8633 | INFO | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Route matched with {action = "AddJobSeeker", controller = "CLJOS01"}. Executing controller action with signature Microsoft.AspNetCore.Mvc.IActionResult AddJobSeeker(Job_Finder.Model.DTO.DtoJOS01) on controller Job_Finder.Controllers.CLJOS01Controller (Job_Finder). 
2024-05-03 10:12:48.2808 | INFO | Microsoft.AspNetCore.Mvc.Infrastructure.ObjectResultExecutor | Executing BadRequestObjectResult, writing value of type 'Microsoft.AspNetCore.Mvc.ValidationProblemDetails'. 
2024-05-03 10:12:48.3304 | INFO | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Executed action Job_Finder.Controllers.CLJOS01Controller.AddJobSeeker (Job_Finder) in 15466.6208ms 
2024-05-03 10:12:48.3304 | INFO | Microsoft.AspNetCore.Routing.EndpointMiddleware | Executed endpoint 'Job_Finder.Controllers.CLJOS01Controller.AddJobSeeker (Job_Finder)' 
2024-05-03 10:12:48.3304 | INFO | Microsoft.AspNetCore.Hosting.Diagnostics | Request finished HTTP/2 POST https://localhost:7170/api/CLJOS01/AddJobSeeker multipart/form-data;+boundary=----WebKitFormBoundaryjfM5tZBev9pDBftD 2896 - 400 - application/problem+json;+charset=utf-8 16996.5746ms 
2024-05-03 10:13:26.9842 | INFO | Microsoft.AspNetCore.Hosting.Diagnostics | Request starting HTTP/2 POST https://localhost:7170/api/CLJOS01/AddJobSeeker multipart/form-data;+boundary=----WebKitFormBoundarylJA4hVWlcS4Xwmms 2897 
2024-05-03 10:13:26.9842 | INFO | Microsoft.AspNetCore.Routing.EndpointMiddleware | Executing endpoint 'Job_Finder.Controllers.CLJOS01Controller.AddJobSeeker (Job_Finder)' 
2024-05-03 10:13:26.9842 | INFO | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Route matched with {action = "AddJobSeeker", controller = "CLJOS01"}. Executing controller action with signature Microsoft.AspNetCore.Mvc.IActionResult AddJobSeeker(Job_Finder.Model.DTO.DtoJOS01) on controller Job_Finder.Controllers.CLJOS01Controller (Job_Finder). 
2024-05-03 10:13:28.3911 | INFO | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Executing action method Job_Finder.Controllers.CLJOS01Controller.AddJobSeeker (Job_Finder) - Validation state: Valid 
2024-05-03 10:13:39.8648 | INFO | Job_Finder.Controllers.CLJOS01Controller | AddJobeeker Method Called. 
2024-05-03 10:14:54.5862 | INFO | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Executed action Job_Finder.Controllers.CLJOS01Controller.AddJobSeeker (Job_Finder) in 87594.9914ms 
2024-05-03 10:14:54.5997 | INFO | Microsoft.AspNetCore.Routing.EndpointMiddleware | Executed endpoint 'Job_Finder.Controllers.CLJOS01Controller.AddJobSeeker (Job_Finder)' 
2024-05-03 10:14:57.1013 | INFO | Microsoft.AspNetCore.Hosting.Diagnostics | Request finished HTTP/2 POST https://localhost:7170/api/CLJOS01/AddJobSeeker multipart/form-data;+boundary=----WebKitFormBoundarylJA4hVWlcS4Xwmms 2897 - 500 - text/plain;+charset=utf-8 90115.9957ms 
2024-05-03 10:24:46.8696 | INFO | Job_Finder.Program | Hello 
2024-05-03 10:24:52.2593 | INFO | Microsoft.AspNetCore.Hosting.Diagnostics | Request starting HTTP/2 GET https://localhost:7170/swagger/index.html - - 
2024-05-03 10:24:53.5592 | INFO | Microsoft.AspNetCore.Hosting.Diagnostics | Request starting HTTP/2 GET https://localhost:7170/_framework/aspnetcore-browser-refresh.js - - 
2024-05-03 10:24:53.5592 | INFO | Microsoft.AspNetCore.Hosting.Diagnostics | Request starting HTTP/2 GET https://localhost:7170/_vs/browserLink - - 
2024-05-03 10:24:53.5592 | INFO | Microsoft.AspNetCore.Hosting.Diagnostics | Request finished HTTP/2 GET https://localhost:7170/swagger/index.html - - - 200 - text/html;charset=utf-8 1303.8618ms 
2024-05-03 10:24:53.6049 | INFO | Microsoft.AspNetCore.Hosting.Diagnostics | Request finished HTTP/2 GET https://localhost:7170/_framework/aspnetcore-browser-refresh.js - - - 200 11990 application/javascript;+charset=utf-8 41.7023ms 
2024-05-03 10:24:53.7803 | INFO | Microsoft.AspNetCore.Hosting.Diagnostics | Request finished HTTP/2 GET https://localhost:7170/_vs/browserLink - - - 200 - text/javascript;+charset=UTF-8 216.8345ms 
2024-05-03 10:24:53.8771 | INFO | Microsoft.AspNetCore.Hosting.Diagnostics | Request starting HTTP/2 GET https://localhost:7170/swagger/v1/swagger.json - - 
2024-05-03 10:24:54.3289 | INFO | Microsoft.AspNetCore.Hosting.Diagnostics | Request finished HTTP/2 GET https://localhost:7170/swagger/v1/swagger.json - - - 200 - application/json;charset=utf-8 452.5076ms 
2024-05-03 10:25:42.9079 | INFO | Microsoft.AspNetCore.Hosting.Diagnostics | Request starting HTTP/2 POST https://localhost:7170/api/CLJOS01/AddJobSeeker multipart/form-data;+boundary=----WebKitFormBoundaryrDAT2G6M6AyUxh3z 2870 
2024-05-03 10:25:42.9983 | INFO | Microsoft.AspNetCore.Routing.EndpointMiddleware | Executing endpoint 'Job_Finder.Controllers.CLJOS01Controller.AddJobSeeker (Job_Finder)' 
2024-05-03 10:25:43.0426 | INFO | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Route matched with {action = "AddJobSeeker", controller = "CLJOS01"}. Executing controller action with signature Microsoft.AspNetCore.Mvc.IActionResult AddJobSeeker(Job_Finder.Model.DTO.DtoJOS01) on controller Job_Finder.Controllers.CLJOS01Controller (Job_Finder). 
2024-05-03 10:25:46.7654 | INFO | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Executing action method Job_Finder.Controllers.CLJOS01Controller.AddJobSeeker (Job_Finder) - Validation state: Valid 
2024-05-03 10:25:50.6531 | INFO | Job_Finder.Controllers.CLJOS01Controller | AddJobeeker Method Called. 
2024-05-03 10:42:48.7801 | INFO | Job_Finder.Program | Hello 
2024-05-03 10:42:53.8615 | INFO | Microsoft.AspNetCore.Hosting.Diagnostics | Request starting HTTP/2 GET https://localhost:7170/swagger/index.html - - 
2024-05-03 10:42:55.0286 | INFO | Microsoft.AspNetCore.Hosting.Diagnostics | Request starting HTTP/2 GET https://localhost:7170/_framework/aspnetcore-browser-refresh.js - - 
2024-05-03 10:42:55.0286 | INFO | Microsoft.AspNetCore.Hosting.Diagnostics | Request starting HTTP/2 GET https://localhost:7170/_vs/browserLink - - 
2024-05-03 10:42:55.0454 | INFO | Microsoft.AspNetCore.Hosting.Diagnostics | Request finished HTTP/2 GET https://localhost:7170/swagger/index.html - - - 200 - text/html;charset=utf-8 1186.2237ms 
2024-05-03 10:42:55.0454 | INFO | Microsoft.AspNetCore.Hosting.Diagnostics | Request finished HTTP/2 GET https://localhost:7170/_framework/aspnetcore-browser-refresh.js - - - 200 11990 application/javascript;+charset=utf-8 21.5989ms 
2024-05-03 10:42:55.2979 | INFO | Microsoft.AspNetCore.Hosting.Diagnostics | Request finished HTTP/2 GET https://localhost:7170/_vs/browserLink - - - 200 - text/javascript;+charset=UTF-8 259.4479ms 
2024-05-03 10:42:55.3607 | INFO | Microsoft.AspNetCore.Hosting.Diagnostics | Request starting HTTP/2 GET https://localhost:7170/swagger/v1/swagger.json - - 
2024-05-03 10:42:55.8982 | INFO | Microsoft.AspNetCore.Hosting.Diagnostics | Request finished HTTP/2 GET https://localhost:7170/swagger/v1/swagger.json - - - 200 - application/json;charset=utf-8 531.4260ms 
2024-05-03 10:43:50.6559 | INFO | Microsoft.AspNetCore.Hosting.Diagnostics | Request starting HTTP/2 POST https://localhost:7170/api/CLJOS01/AddJobSeeker multipart/form-data;+boundary=----WebKitFormBoundaryk9HWNTnfYeAsAIYk 2870 
2024-05-03 10:43:50.7184 | INFO | Microsoft.AspNetCore.Routing.EndpointMiddleware | Executing endpoint 'Job_Finder.Controllers.CLJOS01Controller.AddJobSeeker (Job_Finder)' 
2024-05-03 10:43:50.7655 | INFO | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Route matched with {action = "AddJobSeeker", controller = "CLJOS01"}. Executing controller action with signature Microsoft.AspNetCore.Mvc.IActionResult AddJobSeeker(Job_Finder.Model.DTO.DtoJOS01) on controller Job_Finder.Controllers.CLJOS01Controller (Job_Finder). 
2024-05-03 10:43:53.3900 | INFO | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Executing action method Job_Finder.Controllers.CLJOS01Controller.AddJobSeeker (Job_Finder) - Validation state: Valid 
