2024-05-08 11:27:15.6215 | INFO | Job_Finder.Program | Hello 
2024-05-08 11:27:18.3776 | INFO | Microsoft.AspNetCore.Hosting.Diagnostics | Request starting HTTP/2 GET https://localhost:7170/swagger/index.html - - 
2024-05-08 11:27:18.6169 | INFO | Microsoft.AspNetCore.Hosting.Diagnostics | Request finished HTTP/2 GET https://localhost:7170/swagger/index.html - - - 200 - text/html;charset=utf-8 245.9512ms 
2024-05-08 11:27:18.6343 | INFO | Microsoft.AspNetCore.Hosting.Diagnostics | Request starting HTTP/2 GET https://localhost:7170/_framework/aspnetcore-browser-refresh.js - - 
2024-05-08 11:27:18.6343 | INFO | Microsoft.AspNetCore.Hosting.Diagnostics | Request finished HTTP/2 GET https://localhost:7170/_framework/aspnetcore-browser-refresh.js - - - 200 11990 application/javascript;+charset=utf-8 2.5939ms 
2024-05-08 11:27:18.7526 | INFO | Microsoft.AspNetCore.Hosting.Diagnostics | Request starting HTTP/2 GET https://localhost:7170/swagger/v1/swagger.json - - 
2024-05-08 11:27:19.5261 | INFO | Microsoft.AspNetCore.Hosting.Diagnostics | Request finished HTTP/2 GET https://localhost:7170/swagger/v1/swagger.json - - - 200 - application/json;charset=utf-8 774.9952ms 
2024-05-08 17:42:59.5058 | INFO | Job_Finder.Program | Hello 
2024-05-08 17:44:38.5255 | INFO | Microsoft.AspNetCore.Hosting.Diagnostics | Request starting HTTP/2 GET https://localhost:7170/swagger/index.html - - 
2024-05-08 17:44:43.1375 | INFO | Microsoft.AspNetCore.Hosting.Diagnostics | Request finished HTTP/2 GET https://localhost:7170/swagger/index.html - - - 200 - text/html;charset=utf-8 4619.6206ms 
2024-05-08 17:44:43.5263 | INFO | Microsoft.AspNetCore.Hosting.Diagnostics | Request starting HTTP/2 GET https://localhost:7170/_vs/browserLink - - 
2024-05-08 17:44:43.5263 | INFO | Microsoft.AspNetCore.Hosting.Diagnostics | Request starting HTTP/2 GET https://localhost:7170/_framework/aspnetcore-browser-refresh.js - - 
2024-05-08 17:44:43.7111 | INFO | Microsoft.AspNetCore.Hosting.Diagnostics | Request finished HTTP/2 GET https://localhost:7170/_framework/aspnetcore-browser-refresh.js - - - 200 11990 application/javascript;+charset=utf-8 177.8219ms 
2024-05-08 17:44:44.2702 | INFO | Microsoft.AspNetCore.Hosting.Diagnostics | Request finished HTTP/2 GET https://localhost:7170/_vs/browserLink - - - 200 - text/javascript;+charset=UTF-8 738.8660ms 
2024-05-08 17:44:44.6541 | INFO | Microsoft.AspNetCore.Hosting.Diagnostics | Request starting HTTP/2 GET https://localhost:7170/swagger/v1/swagger.json - - 
2024-05-08 17:44:45.7726 | INFO | Microsoft.AspNetCore.Hosting.Diagnostics | Request finished HTTP/2 GET https://localhost:7170/swagger/v1/swagger.json - - - 200 - application/json;charset=utf-8 1119.4530ms 
2024-05-08 17:45:35.8376 | INFO | Microsoft.AspNetCore.Hosting.Diagnostics | Request starting HTTP/2 DELETE https://localhost:7170/api/CLCMP01/DeleteCompany?id=3 - - 
2024-05-08 17:45:35.9458 | INFO | Microsoft.AspNetCore.Routing.EndpointMiddleware | Executing endpoint 'Job_Finder.Controllers.CLCMP01Controller.DeleteCompany (Job_Finder)' 
2024-05-08 17:45:36.3207 | INFO | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Route matched with {action = "DeleteCompany", controller = "CLCMP01"}. Executing controller action with signature Microsoft.AspNetCore.Mvc.IActionResult DeleteCompany(Int32) on controller Job_Finder.Controllers.CLCMP01Controller (Job_Finder). 
2024-05-08 17:47:18.2028 | INFO | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Executed action Job_Finder.Controllers.CLCMP01Controller.DeleteCompany (Job_Finder) in 101863.5076ms 
2024-05-08 17:47:18.2310 | INFO | Microsoft.AspNetCore.Routing.EndpointMiddleware | Executed endpoint 'Job_Finder.Controllers.CLCMP01Controller.DeleteCompany (Job_Finder)' 
2024-05-08 17:47:18.5578 | INFO | Microsoft.AspNetCore.Hosting.Diagnostics | Request finished HTTP/2 DELETE https://localhost:7170/api/CLCMP01/DeleteCompany?id=3 - - - 500 - text/plain;+charset=utf-8 102727.6555ms 
2024-05-08 17:48:53.3538 | INFO | Microsoft.AspNetCore.Hosting.Diagnostics | Request starting HTTP/2 POST https://localhost:7170/api/CLUSR01/AddUser application/json 102 
2024-05-08 17:48:53.3686 | INFO | Microsoft.AspNetCore.Routing.EndpointMiddleware | Executing endpoint 'Job_Finder.Controllers.CLUSR01Controller.AddUser (Job_Finder)' 
2024-05-08 17:48:53.3840 | INFO | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Route matched with {action = "AddUser", controller = "CLUSR01"}. Executing controller action with signature Microsoft.AspNetCore.Mvc.IActionResult AddUser(Job_Finder.Model.DTO.DtoUSR01) on controller Job_Finder.Controllers.CLUSR01Controller (Job_Finder). 
2024-05-08 17:49:13.8274 | INFO | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Executed action Job_Finder.Controllers.CLUSR01Controller.AddUser (Job_Finder) in 20442.4126ms 
2024-05-08 17:49:13.8411 | INFO | Microsoft.AspNetCore.Routing.EndpointMiddleware | Executed endpoint 'Job_Finder.Controllers.CLUSR01Controller.AddUser (Job_Finder)' 
2024-05-08 17:49:13.8713 | INFO | Microsoft.AspNetCore.Hosting.Diagnostics | Request finished HTTP/2 POST https://localhost:7170/api/CLUSR01/AddUser application/json 102 - 500 - text/plain;+charset=utf-8 20515.7117ms 
2024-05-08 17:50:02.3389 | INFO | Microsoft.AspNetCore.Hosting.Diagnostics | Request starting HTTP/2 POST https://localhost:7170/api/CLUSR01/AddUser application/json 102 
2024-05-08 17:50:02.3389 | INFO | Microsoft.AspNetCore.Routing.EndpointMiddleware | Executing endpoint 'Job_Finder.Controllers.CLUSR01Controller.AddUser (Job_Finder)' 
2024-05-08 17:50:02.3389 | INFO | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Route matched with {action = "AddUser", controller = "CLUSR01"}. Executing controller action with signature Microsoft.AspNetCore.Mvc.IActionResult AddUser(Job_Finder.Model.DTO.DtoUSR01) on controller Job_Finder.Controllers.CLUSR01Controller (Job_Finder). 
2024-05-08 17:50:44.7458 | INFO | Job_Finder.Program | Hello 
2024-05-08 17:51:35.6681 | INFO | Job_Finder.Program | Hello 
2024-05-08 17:51:45.8969 | INFO | Microsoft.AspNetCore.Hosting.Diagnostics | Request starting HTTP/2 GET https://localhost:7170/swagger/index.html - - 
